logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Apóstolo Simão,,Lagoa Azul,Natal,RN,59139-840,-35.262972399999995,-5.724803
Rua Apóstolo Tadeu,,Lagoa Azul,Natal,RN,59139-830,-35.2624869,-5.7227440000000005
Rua Apóstolo Tomé,,Lagoa Azul,Natal,RN,59139-820,-35.2659751,-5.7196935
Rua Aquidauana,,Neópolis,Natal,RN,59080-440,-35.211324499999996,-5.856751099999999
Rua Aquinópolis,,Pajuçara,Natal,RN,59132-630,-35.2444021,-5.7336248
Rua Aquiraz,,Potengi,Natal,RN,59108-140,-35.2618535,-5.7637446
Rua Arabaiana,,Ponta Negra,Natal,RN,59090-360,-35.1768071,-5.8786529000000005
Rua Arabutan,,Felipe Camarão,Natal,RN,59072-225,-35.2455401,-5.8301759
Rua Arabutã,,Pitimbu,Natal,RN,59068-580,-35.2399183,-5.8531682
Avenida Aracaju,,Igapó,Natal,RN,59104-180,-35.251875399999996,-5.770474299999999
1ª Travessa Aracajú,,Igapó,Natal,RN,59104-184,-35.2519358,-5.7692994
2ª Travessa Aracajú,,Igapó,Natal,RN,59104-186,-35.2519358,-5.7692994
3ª Travessa Aracajú,,Igapó,Natal,RN,59104-188,-35.2519358,-5.7692994
Travessa Aracajú,,Igapó,Natal,RN,59104-182,-35.2520814,-5.7698841
Rua Aracati,,Cidade da Esperança,Natal,RN,59071-020,-35.2404204,-5.8274063
Rua Aracati,,Potengi,Natal,RN,59112-120,-35.26122120000001,-5.7578699
Rua Aracitaba,,Neópolis,Natal,RN,59084-080,-35.197486600000005,-5.8691934
Rua Aracy de Almeida,,Pajuçara,Natal,RN,59132-710,-35.239468200000005,-5.7350272
Rua Araguaia,,Neópolis,Natal,RN,59080-420,-35.2104664,-5.857011900000001
Rua Araguaia,,Redinha,Natal,RN,59122-150,-35.2069786,-5.7425251
Rua Araguari,,Dix-Sept Rosado,Natal,RN,59054-020,-35.2246477,-5.8062118
Rua Araguari,,Pajuçara,Natal,RN,59131-250,-35.244956,-5.7252581
Rua Araguari,,Potengi,Natal,RN,59110-390,-35.2558309,-5.7540379
Rua Araguaçu,,Nordeste,Natal,RN,59042-480,-35.2430879,-5.7938127999999995
Rua Aranaú,,Pitimbu,Natal,RN,59068-750,-35.239312299999995,-5.8515185
Rua Arapiraca,,Neópolis,Natal,RN,59086-210,-35.207554200000004,-5.8648692
Rua Araponga,,Neópolis,Natal,RN,59084-090,-35.1984158,-5.8701752
Rua Arapoti,,Potengi,Natal,RN,59129-440,-35.2546643,-5.7396269
Rua Araputanga,,Nossa Senhora da Apresentação,Natal,RN,59114-123,-35.2759033,-5.7304156
Rua Arapuã,,Nordeste,Natal,RN,59042-430,-35.2462623,-5.7951724
Rua Ararai,,Nordeste,Natal,RN,59042-440,-35.2466244,-5.7947995
Rua Araranguai,,Potengi,Natal,RN,59110-340,-35.254819899999994,-5.7545695
Rua Araranguá,,Potengi,Natal,RN,59110-660,-35.2518426,-5.7402233
Rua Araraquara,,Lagoa Azul,Natal,RN,59136-350,-35.251693700000004,-5.724349299999999
Rua Araras,,Nordeste,Natal,RN,59042-435,-35.2975562,-5.7783584999999995
Rua Araripe,,Potengi,Natal,RN,59108-290,-35.259936200000006,-5.7613822
Praça Araruama,,Potengi,Natal,RN,59129-450,-35.2553201,-5.7405116
Rua Aratu,,Potengi,Natal,RN,59124-700,-35.2465601,-5.747075700000001
Rua Araucária,,Potengi,Natal,RN,59124-330,-35.251979399999996,-5.741064
Rua Araxá,,Neópolis,Natal,RN,59084-070,-35.1988331,-5.869797599999999
Rua Araçatuba,,Potengi,Natal,RN,59129-590,-35.260058,-5.745947900000001
Rua Araçuaí,,Potengi,Natal,RN,59124-640,-35.249678,-5.7396242
Rua Araçá,,Nordeste,Natal,RN,59042-420,-35.1944589,-5.8914127999999995
Travessa Araçá,,Nordeste,Natal,RN,59042-422,-35.2462623,-5.7951724
Rua Arco-íris,,Felipe Camarão,Natal,RN,59074-310,-35.261370899999996,-5.8236983
Rua Areia Branca,,Ponta Negra,Natal,RN,59090-280,-35.1685198,-5.8913697
Rua Areia Branca,,Cidade da Esperança,Natal,RN,59071-170,-35.2402313,-5.825178299999999
Travessa Areia Branca,,Rocas,Natal,RN,59010-335,-35.1980066,-5.7731315
Rua Areia Dourada,,Ponta Negra,Natal,RN,59092-513,-35.1840189,-5.888725599999999
Rua Areias,,Cidade da Esperança,Natal,RN,59070-260,-35.2362385,-5.8231155
Rua Arenápolis,,Pajuçara,Natal,RN,59131-340,-35.2452685,-5.723803599999999
Rua Arenópolis,,Ponta Negra,Natal,RN,59091-160,-35.198343900000005,-5.8788305
Travessa Argentina,,Ribeira,Natal,RN,59012-255,-35.2060657,-5.7780602
Rua Aristides Lobo,,Lagoa Seca,Natal,RN,59022-210,-35.2071205,-5.8075906999999996
Rua Aristides Porpino Filho,,Ponta Negra,Natal,RN,59090-720,-35.1787953,-5.8847315
Rua Arlindo Araripe,,Ponta Negra,Natal,RN,59090-487,-35.1719677,-5.885966799999999
Rua Arquiteto Elias Salém da Silva,,Capim Macio,Natal,RN,59082-321,-35.1868421,-5.867286
Rua Arroio Chuí,,Potengi,Natal,RN,59129-160,-35.2537456,-5.742481099999999
Vila Arruda,,Lagoa Seca,Natal,RN,59031-130,-35.209754700000005,-5.8060551
Rua Artesão Dary Miranda,,Nossa Senhora da Apresentação,Natal,RN,59115-570,-35.28303270000001,-5.7444206
Rua Artesão Farias,,Lagoa Azul,Natal,RN,59129-740,-35.260561100000004,-5.7377199999999995
Rua Ary Barroso,,Nossa Senhora de Nazaré,Natal,RN,59062-260,-35.2320954,-5.8140884
Rua Ary Parreiras,,Alecrim,Natal,RN,59040-220,-35.218635600000006,-5.7929222000000005
Travessa Ary Parreiras,,Alecrim,Natal,RN,59040-226,-35.222581,-5.7954473
Rua Asa-Branca,,Guarapes,Natal,RN,59074-884,-35.2590451,-5.8418032
Rua Ascenso Ferreira,,Candelária,Natal,RN,59064-530,-35.2153881,-5.8382358
Rua Assad Salha,,Lagoa Nova,Natal,RN,59062-610,-35.223919099999996,-5.8192768
Rua Assaré,,Potengi,Natal,RN,59108-030,-35.2572107,-5.7649483
Rua Assis Brasil,,Quintas,Natal,RN,59042-050,-35.2373164,-5.7978336
Praça Assis Chateaubriand,,Tirol,Natal,RN,59015-510,-35.19672892012196,-5.7997096
Rua Assunção,,Felipe Camarão,Natal,RN,59072-070,-35.24619570000001,-5.8225303
Rua Astor dos Santos Dantas,,Nossa Senhora da Apresentação,Natal,RN,59114-130,-35.2638227,-5.7512225
Rua Atalaia,,Neópolis,Natal,RN,59086-130,-35.206169700000004,-5.8642121
Rua Atalaia,,Mãe Luiza,Natal,RN,59014-190,-35.1916864,-5.7875324
Rua Atalaia,,Potengi,Natal,RN,59112-510,-35.2591985,-5.7483699999999995
Travessa Atalaia,,Mãe Luiza,Natal,RN,59014-195,-35.186964700000004,-5.793309099999999
Rua Ataulfo Alves,,Candelária,Natal,RN,59064-570,-35.2161828,-5.8391611
Rua Ateira,,Potengi,Natal,RN,59120-720,-35.242611,-5.7586537
Rua Atibaia,,Lagoa Azul,Natal,RN,59135-590,-35.2520625,-5.7293880999999995
Rua Atol das Rocas,,Potengi,Natal,RN,59129-000,-35.2525494,-5.7438275
Rua Augusto Alves,,Mãe Luiza,Natal,RN,59014-290,-35.192021399999994,-5.7928452
Rua Augusto Calheiros,,Bom Pastor,Natal,RN,59052-070,-35.236025500000004,-5.8091495
Rua Augusto Calheiros,,Cidade Nova,Natal,RN,59072-700,-35.2413605,-5.8323975
Rua Augusto Dourado,,Planalto,Natal,RN,59073-106,-35.259363799999996,-5.8547549000000005
Praça Augusto Leite,,Barro Vermelho,Natal,RN,59020-380,-35.20376883081597,-5.7998977
Travessa Augusto Leite,,Barro Vermelho,Natal,RN,59020-370,-35.20382120000001,-5.7996478
Rua Augusto Leopoldo,,Quintas,Natal,RN,59050-030,-35.234539500000004,-5.8028599000000005
Rua Augusto Monteiro,,Alecrim,Natal,RN,59037-340,-35.2259091,-5.8042328
Rua Augusto Severo Neto,,Ponta Negra,Natal,RN,59090-182,-35.1742885,-5.8836923
Praça Augusto Severo,,Ribeira,Natal,RN,59012-380,-35.205404958274976,-5.77992055
Rua Augusto Severo,,Cidade da Esperança,Natal,RN,59071-260,-35.238101,-5.8243017
Rua Augusto dos Anjos,,Nossa Senhora da Apresentação,Natal,RN,59114-206,-35.2838843,-5.7343013
Rua Augusto dos Anjos,,Candelária,Natal,RN,59065-370,-35.2218461,-5.840369
Rua Aurilândia,,Pajuçara,Natal,RN,59131-350,-35.2446194,-5.7220675000000005
Rua Auriverde,,Pajuçara,Natal,RN,59125-290,-35.242666799999995,-5.7340558
Rua Aurora,,Pajuçara,Natal,RN,59123-275,-35.2416099,-5.7461197
Travessa Aurora,,Pajuçara,Natal,RN,59123-225,-35.2393278,-5.746157299999999
Rua Aurélio Pinheiro,,Barro Vermelho,Natal,RN,59030-410,-35.21218270000001,-5.796752400000001
Travessa Aurélio Pinheiro,,Barro Vermelho,Natal,RN,59030-415,-35.211188899999996,-5.7985345
Rua Auta de Souza,,Cidade Alta,Natal,RN,59025-060,-35.2049631,-5.7837948
Rua Avelino Teixeira,,Barro Vermelho,Natal,RN,59022-610,-35.2073989,-5.8043227
Avenida Ayrton Senna 112,,Capim Macio,Natal,RN,59080-971,-35.2057561,-5.8574250999999995
Avenida Ayrton Senna 3871 Loja 5,,Neópolis,Natal,RN,59091-970,-35.203708299999995,-5.8698148
Avenida Bernardo Vieira 1690,,Dix-Sept Rosado,Natal,RN,59054-970,-35.2287635,-5.8042206
Avenida Bernardo Vieira 3775,,Tirol,Natal,RN,59015-970,-35.1995662,-5.8147584000000005
Avenida Doutor João Medeiros Filho 1837,,Potengi,Natal,RN,59110-972,-35.246522399999996,-5.7591345
Avenida Doutor João Medeiros Filho 4000,,Redinha,Natal,RN,59110-970,-35.2144899,-5.7453984
Avenida Engenheiro Hildebrando de Góis 221,,Ribeira,Natal,RN,59010-970,-35.204395531174924,-5.7743777000000005
Avenida Engenheiro Roberto Freire 2951 Bloco 4 Loja 2,,Capim Macio,Natal,RN,59082-970,-35.1934816,-5.860046400000001
Avenida Hermes da Fonseca 1160,,Tirol,Natal,RN,59020-970,-35.19929129999999,-5.7970924
Avenida Hermes da Fonseca 1160,,Tirol,Natal,RN,59020-972,-35.19929129999999,-5.7970924
Avenida Prudente de Morais 6291 Loja 4,,Candelária,Natal,RN,59065-970,-35.2174097,-5.829750499999999
Avenida Rio Branco 538,,Cidade Alta,Natal,RN,59025-970,-35.2074086,-5.7873282999999995
Avenida Solange Nunes do Nascimento 282,,Cidade Nova,Natal,RN,59072-974,-35.2448096,-5.8371185
Avenida Ayrton Senna,603.0,Capim Macio,Natal,RN,59080-100,-35.2057561,-5.8574250999999995
Avenida Ayrton Senna,2002.0,Neópolis,Natal,RN,59088-100,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,3007.0,Ponta Negra,Natal,RN,59091-120,-35.201277600000004,-5.8788978
Avenida Ayrton Senna 3081,,Ponta Negra,Natal,RN,59091-900,-35.201277600000004,-5.8788978
Avenida Ayrton Senna,866.0,Neópolis,Natal,RN,59080-245,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,1476.0,Neópolis,Natal,RN,59086-105,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,2490.0,Neópolis,Natal,RN,59088-245,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,2806.0,Neópolis,Natal,RN,59088-740,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,871.0,Capim Macio,Natal,RN,59082-085,-35.2057561,-5.8574250999999995
Avenida Ayrton Senna,1273.0,Capim Macio,Natal,RN,59082-065,-35.2057561,-5.8574250999999995
Avenida Ayrton Senna,2005.0,Neópolis,Natal,RN,59084-205,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,2621.0,Neópolis,Natal,RN,59084-295,-35.203708299999995,-5.8698148
Avenida Ayrton Senna,2823.0,Ponta Negra,Natal,RN,59091-010,-35.201277600000004,-5.8788978
Travessa Ayrton Senna,,Capim Macio,Natal,RN,59080-101,-35.2053003,-5.8574117999999995
Rua Açaí,,Pitimbu,Natal,RN,59068-550,-35.232645899999994,-5.860528599999999
Rua Açu,,Tirol,Natal,RN,59020-110,-35.1991033,-5.7893675
Rua Açude Cacimba de Cima,,Pajuçara,Natal,RN,59133-250,-35.2324073,-5.738079
Rua Açude Campo Redondo,,Pajuçara,Natal,RN,59133-240,-35.2320372,-5.738843599999999
Rua Açude Castelo Branco,,Pajuçara,Natal,RN,59133-230,-35.2328606,-5.738599400000001
Rua Açude Cruzeta,,Pajuçara,Natal,RN,59133-150,-35.234106,-5.7412051
Rua Açude Flechas,,Pajuçara,Natal,RN,59133-190,-35.2330946,-5.7402
Rua Açude Japi,,Pajuçara,Natal,RN,59133-160,-35.2339005,-5.7409568
Rua Açude Marechal Rondon,,Pajuçara,Natal,RN,59133-210,-35.232699100000005,-5.7396292
Rua Açude Mendobim,,Pajuçara,Natal,RN,59133-200,-35.2328727,-5.739944400000001
Rua Açude Poço Branco,,Pajuçara,Natal,RN,59133-180,-35.23340379999999,-5.7403951
Rua Açude Sabugi,,Pajuçara,Natal,RN,59133-140,-35.23492589999999,-5.7409745999999995
Rua Açude Santa Rita de Cássia,,Pajuçara,Natal,RN,59133-360,-35.235642,-5.743196299999999
Rua Açude Tourão,,Pajuçara,Natal,RN,59133-170,-35.2336758,-5.7407096
Rua Açude Trairi,,Pajuçara,Natal,RN,59133-330,-35.2294971,-5.7365391
Rua Açude de Angicos,,Pajuçara,Natal,RN,59133-270,-35.2312104,-5.737920900000001
Rua Açude de Itans,,Pajuçara,Natal,RN,59133-340,-35.2312097,-5.736565799999999
Rua Açude de Ouro Branco,,Pajuçara,Natal,RN,59133-280,-35.2309965,-5.7376607
Rua Açude de Pataxó,,Pajuçara,Natal,RN,59133-290,-35.230775200000004,-5.737378400000001
Rua Açude do Alívio,,Pajuçara,Natal,RN,59133-350,-35.2303071,-5.735468900000001
Rua Açude do Gavião,,Pajuçara,Natal,RN,59133-260,-35.232028,-5.737678599999999
Rua Açude do Imbuzeiro,,Pajuçara,Natal,RN,59133-220,-35.2324892,-5.7393681
Rua Açuí,,Nordeste,Natal,RN,59042-340,-35.2441433,-5.795185099999999
Travessa Açuí,,Nordeste,Natal,RN,59042-342,-35.2441207,-5.7966465
Rua Bacharel Breno Barros,,Candelária,Natal,RN,59066-455,-35.219437899999996,-5.8585712
Avenida Bacharel Tomaz Landim,994.0,Igapó,Natal,RN,59104-000,-35.277440999999996,-5.7667956
Avenida Bacharel Tomaz Landim,1638.0,Igapó,Natal,RN,59104-228,-35.277440999999996,-5.7667956
Avenida Bacharel Tomaz Landim,2898.0,Igapó,Natal,RN,59104-212,-35.277440999999996,-5.7667956
Avenida Bacharel Tomaz Landim,3868.0,Igapó,Natal,RN,59106-120,-35.277440999999996,-5.7667956
Avenida Bacharel Tomaz Landim,52110.0,Nossa Senhora da Apresentação,Natal,RN,59114-645,-35.277440999999996,-5.7667956
Rua Bacopari,,Nordeste,Natal,RN,59042-510,-35.2469395,-5.7956788
Rua Baependi,,Neópolis,Natal,RN,59084-160,-35.200099200000004,-5.8682777
Rua Bagé,,Cidade da Esperança,Natal,RN,59071-380,-35.2402122,-5.8205062000000005
Rua Bahia,,Neópolis,Natal,RN,59080-590,-35.2077696,-5.8559204000000005
Rua Baitaporã,,Pajuçara,Natal,RN,59131-450,-35.242924200000004,-5.7249525000000006
Travessa Baixa Verde,,Nossa Senhora da Apresentação,Natal,RN,59114-202,-35.2710083,-5.7547748
Rua Balsa Nova,,Potengi,Natal,RN,59129-280,-35.2554555,-5.741293499999999
Rua Bambuí,,Potengi,Natal,RN,59124-080,-35.2447141,-5.7518571
Rua Bananeiras,,Cidade da Esperança,Natal,RN,59070-290,-35.2348367,-5.8238401
Praça Bandeirante,,Potengi,Natal,RN,59124-710,-35.2452045749161,-5.75115765
Rua Baraúna,,Alecrim,Natal,RN,59037-370,-35.224962,-5.80398
Rua Baraúna,,Dix-Sept Rosado,Natal,RN,59054-370,-35.2229208,-5.806635099999999
Rua Baraúna,,Quintas,Natal,RN,59035-515,-35.2287823,-5.7990518
Travessa Baraúna,,Dix-Sept Rosado,Natal,RN,59054-375,-35.2217682,-5.8082575
Rua Barbacena,,Neópolis,Natal,RN,59084-420,-35.2000132,-5.871091000000001
Rua Barbalha,,Potengi,Natal,RN,59112-070,-35.2575436,-5.7584347000000005
Rua Barcelona,,Lagoa Nova,Natal,RN,59063-205,-35.2196872,-5.8253352
Rua Bariri,,Lagoa Azul,Natal,RN,59135-620,-35.25243270000001,-5.727746700000001
Rua Barra Bonita,,Potengi,Natal,RN,59124-720,-35.251979399999996,-5.741064
Rua Barra Mansa,,Potengi,Natal,RN,59112-220,-35.259403999999996,-5.7563381
Rua Barra Velha,,Potengi,Natal,RN,59112-400,-35.259904799999994,-5.7519574
Rua Barra Velha,,Bom Pastor,Natal,RN,59060-770,-35.2457542,-5.813607900000001
Rua Barra do Piraí,,Potengi,Natal,RN,59112-210,-35.2592434,-5.7550614
Rua Barra do Rio,,Ponta Negra,Natal,RN,59092-090,-35.1801076,-5.87697
Avenida Barragem Armando Ribeiro,,Pajuçara,Natal,RN,59133-300,-35.2312097,-5.736565799999999
Rua Barreirinha,,Lagoa Azul,Natal,RN,59136-170,-35.2481814,-5.722578599999999
Rua Barreiros,,Nordeste,Natal,RN,59042-310,-35.2423932,-5.7949215999999995
Rua Barrolândia,,Pitimbu,Natal,RN,59069-120,-35.2444556,-5.8474260000000005
Rua Bartolomeu Ferraz,,Mãe Luiza,Natal,RN,59014-015,-35.1872614,-5.795921900000001
Travessa Bartolomeu Ferraz,,Nossa Senhora da Apresentação,Natal,RN,59114-004,-35.273208399999994,-5.747905599999999
Rua Barueri,,Lagoa Azul,Natal,RN,59135-510,-35.249147,-5.7292879999999995
Rua Barão de Cocais,,Pajuçara,Natal,RN,59131-170,-35.247553700000005,-5.730106
Rua Barão de Grajaú,,Pajuçara,Natal,RN,59131-410,-35.2428679,-5.7247777
Rua Barão de Ladário,,Pitimbu,Natal,RN,59069-740,-35.24293170000001,-5.8514846
2ª Travessa Barão de Mauá,,Bom Pastor,Natal,RN,59060-225,-35.2404789,-5.816150299999999
Rua Barão de Mauá,,Bom Pastor,Natal,RN,59060-220,-35.240042200000005,-5.8163779
Travessa Barão de Mauá,,Bom Pastor,Natal,RN,59060-221,-35.2404789,-5.816150299999999
Travessa Barão de Melgaço,,Nossa Senhora da Apresentação,Natal,RN,59114-178,-35.2776454,-5.7377908
Rua Barão de Serra Branca,,Candelária,Natal,RN,59065-550,-35.2213266,-5.834472900000001
Rua Barão de Uruguaiana,,Pajuçara,Natal,RN,59131-380,-35.2441634,-5.723847599999999
Rua Barão do Açu,,Candelária,Natal,RN,59065-540,-35.2213056,-5.835854299999999
Rua Barão do Curumataú,,Lagoa Nova,Natal,RN,59063-130,-35.221173,-5.8210185
Rua Batuque,,Nordeste,Natal,RN,59042-640,-35.2459551,-5.7976148
Rua Baturité,,Potengi,Natal,RN,59108-090,-35.2607193,-5.763601400000001
Rua Bauru,,Lagoa Azul,Natal,RN,59135-430,-35.25494260000001,-5.7293894
Rua Bauru,,Redinha,Natal,RN,59122-152,-35.2059671,-5.744821900000001
Rua Bayeux,,Cidade da Esperança,Natal,RN,59070-160,-35.2341843,-5.822553900000001
Rua Baía Formosa,,Cidade da Esperança,Natal,RN,59071-280,-35.2392208,-5.8227609000000005
Rua Baía Formosa,,Lagoa Nova,Natal,RN,59063-060,-35.2234021,-5.821302200000001
Rua Baía da Traição,,Ponta Negra,Natal,RN,59094-090,-35.1828701,-5.8693442000000005
Rua Baía das Canárias,,Ponta Negra,Natal,RN,59092-295,-35.1837428,-5.877471099999999
Rua Baía de Serinhaém,,Ponta Negra,Natal,RN,59092-180,-35.1817417,-5.8795968
Rua Baía de São José,,Potengi,Natal,RN,59129-140,-35.2546059,-5.7428
Rua Baía de São Marcos,,Alecrim,Natal,RN,59032-420,-35.21763789999999,-5.8068664000000005
Rua Baía de Turiaçu,,Ponta Negra,Natal,RN,59092-160,-35.179693,-5.8789292
Rua Beatriz Pinheiro,,Barro Vermelho,Natal,RN,59022-050,-35.2066326,-5.7978096
Rua Beatriz Ramalho,,Candelária,Natal,RN,59064-660,-35.215414200000005,-5.8414317
1ª Travessa Beberibe,,Redinha,Natal,RN,59122-101,-35.210887299999996,-5.7414255999999995
2ª Travessa Beberibe,,Redinha,Natal,RN,59122-102,-35.2052358,-5.747455
Rua Beberibe,,Redinha,Natal,RN,59122-100,-35.212042600000004,-5.740235299999999
Avenida Beira Canal,,Tirol,Natal,RN,59022-430,-35.206244,-5.7942673
Rua Beira Rio,,Nossa Senhora da Apresentação,Natal,RN,59115-280,-35.284003600000005,-5.7597943
Rua Bela Colina,,Quintas,Natal,RN,59035-170,-35.2314341,-5.8021365
Rua Bela Cruz,,Potengi,Natal,RN,59112-060,-35.2570684,-5.758703700000001
Rua Bela Vista,,Santos Reis,Natal,RN,59010-396,-35.1966012,-5.768883799999999
Rua Bela Vista,,Cidade Nova,Natal,RN,59072-710,-35.2445645,-5.8368180999999995
Rua Bela Vista,,Igapó,Natal,RN,59104-230,-35.2607033,-5.7709453
Rua Bela Vista,,Pajuçara,Natal,RN,59125-370,-35.243078499999996,-5.744790900000001
Rua Bela Vista,,Pajuçara,Natal,RN,59123-355,-35.243078499999996,-5.744790900000001
Rua Bela Vista,,Pajuçara,Natal,RN,59125-360,-35.243078499999996,-5.744790900000001
Rua Bela Vista,,Lagoa Azul,Natal,RN,59129-696,-35.261815000000006,-5.7377134000000005
Rua Bela Vista,,Guarapes,Natal,RN,59074-747,-35.2768029,-5.8385127
Rua Bela Vista,,Redinha,Natal,RN,59122-491,-35.2234527,-5.7499762
Travessa Bela Vista,,Bom Pastor,Natal,RN,59060-191,-35.235526899999996,-5.8107221
Rua Belas Artes,,Nossa Senhora da Apresentação,Natal,RN,59115-190,-35.2821717,-5.760847099999999
Rua Belizário de Medeiros Dantas,,Ponta Negra,Natal,RN,59090-317,-35.1705006,-5.8880612999999995
Rua Belo Horizonte,,Neópolis,Natal,RN,59084-450,-35.200784399999996,-5.8712325
Rua Belo Horizonte,,Rocas,Natal,RN,59010-280,-35.1984886,-5.7749365
Rua Belo Jardim,,Pitimbu,Natal,RN,59068-730,-35.2346225,-5.8563274000000005
Rua Belo Monte,,Cidade da Esperança,Natal,RN,59070-110,-35.2347301,-5.8291501
Rua Belo Monte,,Rocas,Natal,RN,59010-300,-35.1994885,-5.771931299999999
Travessa Belo Monte,,Rocas,Natal,RN,59010-305,-35.1994657,-5.771938
Rua Belo Vale,,Felipe Camarão,Natal,RN,59072-360,-35.2485049,-5.8180755
Rua Belém Câmara,,Cidade Nova,Natal,RN,59072-550,-35.2423791,-5.8299599
Rua Belém,,Cidade da Esperança,Natal,RN,59070-270,-35.2362385,-5.8231155
Rua Bem-te-vi,,Pitimbu,Natal,RN,59067-320,-35.23347879999999,-5.8688042000000005
Rua Benedito Alves da Silva,,Potengi,Natal,RN,59108-490,-35.2640343,-5.7611360000000005
Travessa Bento Ferreira,,Alecrim,Natal,RN,59037-110,-35.2246152,-5.798186299999999
Rua Bento Gonçalves,,Candelária,Natal,RN,59065-110,-35.217051,-5.838744
Rua Benício Filho,,Redinha,Natal,RN,59122-020,-35.2035132,-5.7506968
Rua Berilo Wanderley,,Lagoa Nova,Natal,RN,59076-700,-35.2070933,-5.833408400000001
Rua Bernardo Dória,,Candelária,Natal,RN,59064-640,-35.213375,-5.8430526
Avenida Bernardo Vieira,4700.0,Nova Descoberta,Natal,RN,59056-374,-35.1995313,-5.8149034
Avenida Bernardo Vieira,4787.0,Nova Descoberta,Natal,RN,59056-375,-35.1995313,-5.8149034
Avenida Bernardo Vieira,3102.0,Lagoa Nova,Natal,RN,59054-590,-35.2148349,-5.8093391
Avenida Bernardo Vieira,1245.0,Quintas,Natal,RN,59035-015,-35.230877899999996,-5.8032768
Avenida Bernardo Vieira,1234.0,Quintas,Natal,RN,59051-000,-35.230877899999996,-5.8032768
Avenida Bernardo Vieira,2025.0,Alecrim,Natal,RN,59032-445,-35.2191271,-5.8076115999999995
Avenida Bernardo Vieira 2749,,Alecrim,Natal,RN,59032-900,-35.2191271,-5.8076115999999995
Avenida Bernardo Vieira,2018.0,Dix-Sept Rosado,Natal,RN,59054-000,-35.2287635,-5.8042206
Avenida Bernardo Vieira,3197.0,Lagoa Seca,Natal,RN,59022-385,-35.211163299999996,-5.810504900000001
Avenida Bernardo Vieira,4008.0,Lagoa Nova,Natal,RN,59056-045,-35.2148349,-5.8093391
Avenida Bernardo Vieira,4189.0,Tirol,Natal,RN,59015-450,-35.1995662,-5.8147584000000005
Avenida Bernardo Vieira 3775,,Tirol,Natal,RN,59015-900,-35.1995662,-5.8147584000000005
Rua Bertioga,,Lagoa Azul,Natal,RN,59136-060,-35.2519968,-5.7237955000000005
Travessa Betel,,Nossa Senhora da Apresentação,Natal,RN,59114-106,-35.2702459,-5.7568788
Rua Bezerra de Menezes,,Lagoa Nova,Natal,RN,59054-690,-35.2114674,-5.8109264000000005
Travessa Bezerra de Menezes,,Lagoa Nova,Natal,RN,59054-695,-35.2114714,-5.810943099999999
Rua Bianor Medeiros,,Bom Pastor,Natal,RN,59060-230,-35.239304700000005,-5.8164307
Rua Biguaçu,,Potengi,Natal,RN,59124-570,-35.2474223,-5.7433990999999995
Rua Bispo de Maura,,Pajuçara,Natal,RN,59123-580,-35.2440696,-5.7391241
Avenida Blumenau,,Potengi,Natal,RN,59112-410,-35.258117,-5.7506556
